compound,aurl,log(kappa),spacegroup_relax,agl_debye,agl_gruneisen,agl_heat_capacity_Cp_300K,agl_heat_capacity_Cv_300K,agl_thermal_expansion_300K,agl_vibrational_entropy_300K_atom,agl_vibrational_free_energy_300K_atom,agl_bulk_modulus_static_300K,agl_bulk_modulus_isothermal_300K
Ca2In4O8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ca1In2O4_ICSD_52390,0.363041947,0.6096491228070174,0.1636967307221231,0.5488503001611497,0.14043471730800802,0.13799108379128852,0.08893046504648358,0.2799211370126711,0.5095537794336206,0.27325414964626343,0.2668791687722516
Cu4Er1Pd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu4Er1Pd1_ICSD_627234,0.256970169,0.9385964912280701,0.10281856681637694,0.5873185226775273,0.0635987998644783,0.05948583434300834,0.11508132214521272,0.3863589040743883,0.42864598015845273,0.2342658772531682,0.2260119955456876
Ho1Tl1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ho1Tl1_ICSD_104454,0.248897305,0.9605263157894736,0.04908919317540772,0.5344324849369176,0.02157212164819543,0.017593612509226888,0.11227317641649012,0.544294766794257,0.3158387327390041,0.12107129712512325,0.11735192498096399
Ba4F12Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ba2F6Pd1_ICSD_88802,-0.12126915,0.27192982456140347,0.11412879737913227,0.5980308972433764,0.1933814412104743,0.1854924722385192,0.16246878131740644,0.365285750336581,0.4441827370870949,0.12956710999232093,0.12262712968954724
Ag1Ti2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ag1Ti2_ICSD_605935,0.985304298,0.6008771929824561,0.15899046345246426,0.5343625709622312,0.030108242723567158,0.026489796414715047,0.08208560983272226,0.28604123751178295,0.5046928033233126,0.2316236442368422,0.2269380717949187
K4Na4S4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/K1Na1S1_ICSD_62658,0.050557614,0.26315789473684204,0.12969528228428828,0.5367163414433423,0.13188637133646058,0.12126600173145395,0.2712458163016369,0.34019333829022247,0.462937712696741,0.0516812144729847,0.04741899119427251
Hf4Ni4Sn2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Hf2Ni2Sn1_ICSD_107096,0.660550548,0.5482456140350876,0.13204865177494957,0.525413582202363,0.10178937551737507,0.09983144938744846,0.06628979010865768,0.32666732771598345,0.47318436762115684,0.3130148719323516,0.3084771419229002
B3N3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B1N1_ICSD_162871,1.778737875,0.6929824561403508,0.571662223693124,0.4316718891801563,0.030498740835693906,0.02748164326033843,0.03329407779616723,0.04537279699675684,0.7854054797671697,0.42702847613811407,0.4264409632107636
N1Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Zr1_ICSD_183182,1.338267196,0.9385964912280701,0.20470073880895917,0.5010239626626646,0.019012472886926698,0.015452523842808333,0.05242457057308988,0.2296784465851065,0.5510298525302596,0.39653488065649156,0.3929833146212577
Cd2Hf2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cd1Hf1_ICSD_619964,0.625831853,0.5570175438596491,0.09011537171044205,0.5118787545843565,0.04196492502645817,0.038548989449985575,0.08331417358903839,0.41217709726968,0.4098251517208562,0.19162914226255118,0.18787548961994288
Mo1Pt2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/Mo1Pt2_ICSD_105070,1.148423718,0.30263157894736836,0.15187893840912692,0.6154601921920664,0.029957981285430372,0.02664387819471204,0.047159297331735024,0.2950056154864436,0.4976311023808504,0.5848967870628274,0.578843387929911
Co2Nb1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Co2Nb1Sn1_ICSD_102554,0.637698821,0.9780701754385964,0.1481538314001567,0.6908015628393822,0.04151993880566258,0.037088634961403466,0.11718743144175464,0.3048703543999159,0.48993737215643207,0.2474066130798486,0.2367553946799778
B8Hf2Ir6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/B4Hf1Ir3_ICSD_614432,0.797137995,0.763157894736842,0.18491384964785074,0.5226144338084343,0.15493414273788775,0.15506568973769472,0.048563370196096314,0.2513743990115253,0.5327363428677102,0.6537925017834505,0.648349411998747
Fe3Ge3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Fe1Ge1_ICSD_632006,0.510068902,0.8289473684210525,0.13307273779704332,0.547933650270816,0.06254850664161145,0.058326216031830566,0.12842001435664502,0.3287191306397242,0.47162329476131737,0.166595404377519,0.1604428245096941
Ru4Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ru1Se2_ICSD_24201,0.712352495,0.8903508771929823,0.18214018506475022,0.6203075611036617,0.11839043524123213,0.11573660666336706,0.07857542767181902,0.2562420366360593,0.5287182152981532,0.2781001367690693,0.271710771524413
Ag2Tb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Ag2Tb1_ICSD_58365,0.229781639,0.6008771929824561,0.07074877764177281,0.5952291594429778,0.032573410501535095,0.028190448575315157,0.1371954697589031,0.46912247468617574,0.36894204725616975,0.1333605205403514,0.12749669013488701
Au2Dy1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Au2Dy1_ICSD_58440,0.418877758,0.6008771929824561,0.07594656846510354,0.6307506373966444,0.032141068316212655,0.028121235564026334,0.10191813904182556,0.4532160981005033,0.3802903839084556,0.20201723017643664,0.19531222489247227
In1Te1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/In1Te1_ICSD_169419,0.312399526,0.9780701754385964,0.06798360386862055,0.6103461144140746,0.02204145287651807,0.017468184406181128,0.16668099991049032,0.48007000061102933,0.36115855872516145,0.08283139236365124,0.07812196309871973
Ga4Li4S8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ga1Li1S2_ICSD_68465,0.273832006,0.13596491228070176,0.16560055899719006,0.5388810852521531,0.16314682798872515,0.158198297571093,0.13842403351521923,0.2790639306286609,0.5102380173788319,0.12165245207402797,0.11682211790208288
Al16Os7Zr6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Al16Os7Zr6_ICSD_609018,0.49207699,0.9780701754385964,0.16649350917674943,0.5038697203730509,0.2862717908774332,0.2892646578121101,0.05733882559835442,0.2749161894410416,0.5135557369765884,0.3577488083824445,0.3539349094160232
Cd1Hf2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Cd1Hf2_ICSD_619965,0.761573045,0.6008771929824561,0.08819975064378029,0.48848087772261783,0.03131225528377477,0.027924628377829788,0.06804488118910929,0.41665732468633754,0.4065796447104618,0.2250437342954121,0.2219692725613897
Li1Pt7,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Li1Pt7_ICSD_104779,0.368580655,0.9780701754385964,0.11038340676861896,0.7116618213606489,0.08352328493438724,0.08025920400158247,0.0740121908626448,0.3683153962407087,0.44193832837557767,0.4411938440287351,0.4300606637108447
Na2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Na1_ICSD_44758,0.01440712,0.8421052631578947,0.07346017628525273,0.4423169391777888,0.024858627807796692,0.017472626272239642,0.6412523627913669,0.48187268405932543,0.3598787135244118,0.014211601288628174,0.011887046136890077
La4O12Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/La1O3Y1_ICSD_89455,0.569201797,0.13596491228070176,0.19100977947904257,0.5228138181066143,0.19410899717430258,0.19384572904019942,0.06997548137760606,0.24520525924559372,0.5378711720224711,0.3005784286551647,0.2959007977975392
As2Ru2Sr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/As2Ru2Sr1_ICSD_165118,0.964496753,0.6008771929824561,0.16893225847855725,0.5753787694449601,0.04965648041746274,0.046423107257157176,0.0717305724580577,0.2722337415459982,0.5157106129048991,0.2637916384570995,0.25895149875722856
Ga2N2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ga1N1_ICSD_153887,1.26746038,0.8070175438596491,0.26896626417240005,0.5388526017809845,0.03558038567801021,0.03217567623951911,0.07120404513392223,0.17257320115877828,0.6033251167647318,0.37606041466927786,0.3698108289182744
La8Ru8Sn24,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/La1Ru1Sn3_ICSD_104715,-0.165412732,0.969298245614035,0.09579194987252228,0.5850191297322834,0.4206970985082134,0.4209481461653553,0.08682435574994163,0.39993983862746546,0.41871911739168677,0.1862090431163355,0.18163510766493876
Hg2Sn2Sr2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Hg1Sn1Sr1_ICSD_602716,0.136875871,0.8070175438596491,0.0740484007300021,0.610100120799437,0.0662606836860507,0.0603851301761666,0.17773807371733552,0.4622432463366933,0.37384402351757845,0.07906274565042554,0.07424936375131767
Pt1Sb1Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Pt1Sb1Sc1_ICSD_77948,0.832821748,0.9385964912280701,0.11791852888604205,0.5759329024295122,0.030987701754447244,0.0274051485014127,0.07453871818678029,0.3525796763035692,0.45364208988008925,0.23645599989094826,0.23184147403899585
Rh3Sn3Zr3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Rh1Sn1Zr1_ICSD_650412,0.542882665,0.8201754385964911,0.12828910981452252,0.5700730755881981,0.09192982211029652,0.0897050870361809,0.06330613527188993,0.3337132895726532,0.46783337430341465,0.314727893165636,0.3099565773136472
Pt2Sc1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Pt2Sc1Sn1_ICSD_105788,0.169571578,0.9780701754385964,0.07550646148278504,0.6387726186402993,0.042539844429464096,0.03884499249142593,0.08331417358903839,0.45255995271045424,0.3807590214991442,0.289673253695264,0.28210569159602955
Hf6In8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Hf3In4_ICSD_638568,0.305708118,0.5482456140350876,0.09714859261758982,0.5373093155249423,0.14675813217557748,0.1445665019074174,0.08664884664189645,0.39622266220252417,0.4214299084600587,0.17888917161564713,0.17492642838686664
Cu1Rh2Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu1Rh2Sn1_ICSD_103092,0.686929274,0.9780701754385964,0.1358426286868335,0.6284072245414126,0.04096597636752928,0.03741267273124592,0.07594279105114157,0.3219134611904714,0.47681123467286707,0.36705910150445975,0.3588099577206177
Li2O8Ti4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Li1O4Ti2_ICSD_154982,1.049330459,0.9868421052631579,0.35003793269344385,0.5036444420101722,0.11001428566438819,0.10851602570660805,0.06155104419143831,0.12086227508262871,0.6596739382922918,0.3743496653474434,0.3698748539429126
Ba1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ba1Se1_ICSD_52695,0.502687892,0.9605263157894736,0.07408519423977793,0.5277595844640646,0.021524828764132854,0.017407855127009337,0.1326322329497289,0.45795231048996016,0.37690572897050834,0.08388964871705161,0.08079203528693502
In2Ir1Li1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/In2Ir1Li1_ICSD_106798,0.482025596,0.9780701754385964,0.1065649008502178,0.6142638864029868,0.042280327347791316,0.03820492687414162,0.10823646693145139,0.3773523523302626,0.4352653169843915,0.22618582418131672,0.21832236142583733
Nb6Se8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Nb3Se4_ICSD_16278,0.580596566,0.763157894736842,0.14997699698071515,0.5419055120089603,0.14067083244557302,0.13947619622183613,0.06541224456843187,0.29820493725376773,0.49512756730181573,0.2476360761362965,0.24397650281595779
Ca2Ni4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ca1Ni2_ICSD_58915,0.37752298,0.9868421052631579,0.14093569952080226,0.6129950772327508,0.06401898701017461,0.05804514057304587,0.18147466262761702,0.3180295512583427,0.4797852115296575,0.14654215077313146,0.1372673662162811
As3Na3Sr3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/As1Na1Sr1_ICSD_402448,0.399299825,0.8201754385964911,0.12029406882490161,0.5082251020553709,0.09558506606683176,0.09033495820677352,0.16773405455876128,0.35244236635647375,0.4537444774961492,0.07260597330958429,0.0692327744101123
Dy1Se1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Dy1Se1_ICSD_53380,0.659438879,0.9780701754385964,0.08726859181945368,0.5468694042116997,0.02110401290949036,0.01727805797538143,0.0892814832625739,0.4204980800636648,0.40380209872060585,0.17675925463129152,0.1725776246258538
Ho2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ho1_ICSD_102660,1.169592151,0.8421052631578947,0.07879098979777296,0.3392533828640527,0.020877363334392825,0.017348727336197637,0.07839991856377385,0.43948804574696665,0.390125458658181,0.09325333175814139,0.09234032044524831
K8Te12,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/K2Te3_ICSD_2453,-0.421756304,0.26315789473684204,0.06459529898759828,0.5637937648987651,0.22353781509669893,0.21156622600199945,0.21409127526672994,0.4939108432782515,0.351345359743625,0.047818056243439856,0.04453695044234433
N4Os8Zr16,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Os2Zr4_ICSD_644614,0.590849634,0.9868421052631579,0.1603787108790059,0.5079117838725168,0.27675872595624884,0.2804901519096347,0.046632770007599536,0.2824996216620565,0.5075013136737083,0.430877094134379,0.4277443297837555
Li3N1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Li3N1_ICSD_156888,0.941818411,0.8289473684210525,0.3179313500090639,0.4623977863516249,0.034471343096950414,0.029832082171318115,0.20157747586310987,0.13994541537288824,0.6374346264092392,0.10506386343085893,0.09974481454465631
Cd26Cs2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd13Cs1_ICSD_415884,-0.766973414,0.9824561403508771,0.07325262315318398,0.8833783114100285,0.4443400477120234,0.2983693909699194,0.7234397679067553,0.5129243478096268,0.3379104807481964,0.05413328850094739,0.035575504940216635
N1Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/N1Zr1_ICSD_167851,1.707393016,0.9780701754385964,0.2938334879525549,0.5265296163908767,0.017029315301029337,0.01344287072123599,0.04593073357541889,0.15430117034171836,0.6219145582109681,0.5444340441386957,0.5403552016902606
Cu2Ga1Sc1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cu2Ga1Sc1_ICSD_102930,0.441877297,0.9780701754385964,0.11985349013091932,0.5607330864513798,0.041965274309206047,0.03788016092953548,0.11946904984634177,0.3515763329044359,0.45439218065325104,0.20383089708695515,0.1966988239974939
Pd8Si4Y4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Pd2Si1Y1_ICSD_35087,0.301513964,0.26315789473684204,0.1340114440079906,0.577105903560363,0.16384224993974875,0.16201065654639674,0.07927746410399966,0.32439288652088083,0.4749177403459078,0.2731405540737644,0.26732048412065057
Cd1Li2Pb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cd1Li2Pb1_ICSD_102015,-0.110589037,0.9385964912280701,0.06078717072580056,0.5414187035926249,0.04556777657081184,0.03912861656188354,0.2748928955668154,0.5093935205986008,0.3404013865177611,0.06411106920696659,0.05867276123925009
B6Pu1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/B6Pu1_ICSD_43658,1.315138726,0.9605263157894736,0.26373639695593143,0.4200894740404311,0.062237644996000714,0.05974178777244569,0.06593877189256736,0.17620995318613514,0.5997566602693201,0.37630805301732556,0.37248387369691927
Ca5P8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/MCLC/Ca5P8_ICSD_74854,0.712141886,0.043859649122807015,0.2156538836422235,0.5114670389556473,0.12432509841041423,0.12149865356845323,0.09981202974528361,0.21970091735794872,0.5596834102743943,0.13757741538265805,0.13415689332287592
C4Ge2Ti6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C2Ge1Ti3_ICSD_180428,1.243846325,0.8421052631578947,0.3188370364035457,0.49165031124173786,0.0986636442066217,0.09726572560758356,0.05154702503286407,0.13852916134713222,0.6390173495138843,0.4097710367640711,0.4063348188663455
In8Ir1Yb2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/In8Ir1Yb2_ICSD_414480,0.03300937,0.5307017543859649,0.08538976426256772,0.6426489601256936,0.12026189220435836,0.11352295538174671,0.15737901718409675,0.4306364580859916,0.3964890519673533,0.11475356576502076,0.10833331427826648
Dy3Ge3Li3,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Dy1Ge1Li1_ICSD_601244,0.660115721,0.8201754385964911,0.13537421900468743,0.4830042830388444,0.09281944526913984,0.08931915441142471,0.11718743144175464,0.3235033142207695,0.47559634020653435,0.13198056152563398,0.12820370933553457
Ba2O12Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ba1O6Te2_ICSD_8017,0.40853505,0.26754385964912275,0.17789761036059948,0.5768029430033882,0.17883276691314387,0.17636917062423585,0.09191411988325132,0.2617236458811773,0.5242271854907277,0.26035878025618076,0.25363284849621226
Br4K2Pt1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Br4K2Pt1_ICSD_6063,-0.071660999,0.5307017543859649,0.07587203802222432,0.6179667376548998,0.07888550860807333,0.0711133289696247,0.22716143854285314,0.46095841754601435,0.3747600995009168,0.05360734100027718,0.049326022285281795
Cl1Na1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Cl1Na1_ICSD_100633,0.326698305,0.9780701754385964,0.11609913699879397,0.5761866642635594,0.023356711991924586,0.017039689966487217,0.39082543688604715,0.37187172387048106,0.4393085002018434,0.04539506268203691,0.039599020417123036
Er1Rh3Si2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Er1Rh3Si2_ICSD_53412,1.052216687,0.8289473684210525,0.19015173596260382,0.5611189080153902,0.058119950681276004,0.055346160811425536,0.05856738935467055,0.24592123254116288,0.5372727231723021,0.38967825190045396,0.38458917656958497
Sn4Th2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Sn2Th1_ICSD_106081,0.527535815,0.26754385964912275,0.09199938809562973,0.5583352960602808,0.06301759337201059,0.05981060028761447,0.08173459161663194,0.4087953494297861,0.41227839508539443,0.1560537352496149,0.15272049189511788
C2Er10Ge6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/C1Er5Ge3_ICSD_617665,0.441842755,0.837719298245614,0.11749257325363731,0.4952003875119286,0.1856046608289877,0.18479451672752148,0.07945297321204484,0.3534437481849342,0.4529966419568213,0.19209306658063696,0.18872382119639908
Nb1Pd2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCI/Nb1Pd2_ICSD_645190,0.944700258,0.30263157894736836,0.14911282121264707,0.6061745805911153,0.03019734475255064,0.026720700632281436,0.06155104419143831,0.2997330008078729,0.4939347741270554,0.41444890243957855,0.40792629805020936
Ir4Lu4Si4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ir1Lu1Si1_ICSD_413857,0.753492667,0.26315789473684204,0.14389852048108365,0.5266280138367317,0.12073272534849687,0.1195289408326693,0.05768984381444474,0.30717421915511034,0.4881505503898172,0.3620313614656555,0.3578312894868623
B6Er1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/B6Er1_ICSD_150625,1.014339895,0.9605263157894736,0.22977362887452757,0.4211822035707159,0.06487996898369199,0.06241637367948238,0.0675183538649738,0.20499796438003431,0.57276106023053,0.39059156030334563,0.38642303620386487
Cu4Mn4P4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Cu1Mn1P1_ICSD_72411,0.45532156,0.26315789473684204,0.15325350619741862,0.4919066624822549,0.12186544929986275,0.1187439684374105,0.10928952157972235,0.2947437458016258,0.4978370052298873,0.19512356926376437,0.18985454886367015
Ni2Sc2Si6,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Ni1Sc1Si3_ICSD_41832,0.993945621,0.2763157894736842,0.2664194928995838,0.5331118876372843,0.08920646452509771,0.08678292170948929,0.07225709978219319,0.17420424717320504,0.6017196157983641,0.2778388669523217,0.27319249352318276
Hg1P1Pd5,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Hg1P1Pd5_ICSD_639128,0.122091308,0.5307017543859649,0.0986486357084503,0.6867284264622779,0.07425681363320422,0.07023478611723163,0.09612633847633523,0.3951987223113266,0.4221772929526198,0.30571749235501794,0.29534286543997773
As12Ir4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/As3Ir1_ICSD_34046,0.631265144,0.8859649122807016,0.16372267486363168,0.5946102912966792,0.15974132119692214,0.15827220730960762,0.07050200870174156,0.27980148120163073,0.5096491532724571,0.2823009010400811,0.276999695881133
Rh8Sb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Rh2Sb1_ICSD_42960,0.260500698,0.26315789473684204,0.12267809957370944,0.6612667926440534,0.12397162426956247,0.12146879840314188,0.07208159067414802,0.34470200848163546,0.4595453899637584,0.38470503773644915,0.3761218670611828
Ag4Te4Tl4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ag1Te1Tl1_ICSD_52609,-0.632074092,0.26315789473684204,0.043854137130637384,0.6325062549832157,0.1365499945861174,0.12612329149265414,0.22091331429644537,0.5759594213798062,0.29365850798240023,0.06887322279726826,0.06340032332637442
H2Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/H2Zr1_ICSD_108539,0.547941993,0.6008771929824561,0.14480798056887578,0.4745913014182392,0.030687947300219003,0.02684907784312014,0.11560784946934821,0.3080667338112308,0.48745999778987087,0.28575420644404964,0.27791433909025015
Ag4Ba4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ag1Ba1_ICSD_260623,-0.146743606,0.26315789473684204,0.053786497923454496,0.5141703793101907,0.08938075661628846,0.08248814695324033,0.22320546324751517,0.5327950587250124,0.3239174313788725,0.04203036182461752,0.039296959497312094
Mo2Pt2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Mo1Pt1_ICSD_644148,1.179772903,0.21491228070175436,0.16842988555661814,0.5928831571812764,0.03934670154837042,0.03632987685763754,0.04470216981910276,0.2723720322784301,0.5155997907143002,0.5857214909191699,0.5805629171630512
Ru4Sb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORC/Ru1Sb1_ICSD_990,0.713684546,0.26315789473684204,0.14862412792895796,0.6092585636967295,0.08076674548814011,0.07808050510861927,0.066640808324748,0.3010384260906162,0.49291653605104047,0.32774367386256753,0.32184236581612474
Au1Li2Sb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Au1Li2Sb1_ICSD_58529,0.126913537,0.9385964912280701,0.08201844100144198,0.5836001349867951,0.044431210509219325,0.038774723626729755,0.20958946664537154,0.4417311018113046,0.38851567274752885,0.10603942220748006,0.09871172503995848
Ru3Zr1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Ru3Zr1_ICSD_185641,1.025219817,0.9605263157894736,0.13917338474487306,0.4592516574907337,0.04014516191001778,0.03727613996305387,0.04610624268346405,0.3144379153564601,0.4825440390786919,0.43280821886686144,0.4303121905933519
Sn3Yb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/Sn3Yb1_ICSD_106106,0.390300857,0.9605263157894736,0.08021933271573696,0.5670357017990415,0.043344242597825364,0.03877800041316637,0.14842805267379347,0.4422116866261387,0.3881703964475557,0.09360525084174319,0.08932862901842778
In2Li1Pd1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/In2Li1Pd1_ICSD_106803,0.214557755,0.9780701754385964,0.09378057133811062,0.6353054033771444,0.0436613913328979,0.03852969281874777,0.1686116000989871,0.40991148314260495,0.41146831509225035,0.13845596354036507,0.1304096000951229
As2Ba1Cu2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/As2Ba1Cu2_ICSD_236307,0.400928075,0.6008771929824561,0.10374029140742769,0.5540550071655869,0.05314616435150419,0.048871230812686,0.13052612365318694,0.38460525989291205,0.42993259106070414,0.135824181316709,0.13061882472920844
Cl8Cu2Rb4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Cl4Cu1Rb2_ICSD_15145,-0.250297687,0.27192982456140347,0.08811154056265107,0.5718390508006489,0.1578702135165438,0.14553133346930786,0.263205744062088,0.4283267086187787,0.39815341453678627,0.04971623825989758,0.045486350093407936
N4V12Zn8,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/CUB/N0.2V0.6Zn0.4_ICSD_644866,0.839455421,0.925438596491228,0.2703021516042607,0.5341813125093403,0.21232758530357912,0.2128321578286761,0.06330613527188993,0.17115106242100386,0.6047314805835643,0.4114204444767561,0.405788319548898
Ag2Bi2Ca2,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/HEX/Ag1Bi1Ca1_ICSD_416283,0.181949291,0.8070175438596491,0.07599704161312935,0.5563259166396622,0.06518419425709306,0.060318866272670725,0.15316679859101284,0.4547932009214283,0.37916276699149554,0.08972300855601853,0.08556395756970155
Pd2Sr2Tl4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/ORCC/Pd1Sr1Tl2_ICSD_165577,-0.288923675,0.26754385964912275,0.0556808919652456,0.647750090871336,0.08953688600458957,0.08243353384596351,0.18419680889339748,0.5247182914797903,0.32959994407020093,0.0924727029839285,0.08625359854937588
Al2Li2Te4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCT/Al1Li1Te2_ICSD_162672,0.185068791,0.5263157894736842,0.0929390377299046,0.5237408256228274,0.08590888610238875,0.08111371708677376,0.15088518018642574,0.40950347644266416,0.41176465281802743,0.07648594368385898,0.07322039014106085
Ag2Li1Sn1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ag2Li1Sn1_ICSD_151446,-0.082373724,0.9780701754385964,0.07400641839192455,0.6588456975947257,0.04564985801656299,0.03893237346306884,0.24124253428131645,0.4675247753731864,0.37008003824876584,0.10008519667937422,0.09101523109603983
Ir1Nb1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Ir1Nb1_ICSD_104509,1.312564493,0.5307017543859649,0.14575423416644373,0.5273090277383073,0.01996549086450973,0.016499311474352196,0.040314442117973706,0.3035100051383344,0.4909934981608568,0.572419449379541,0.5691870422496564
Ga1Li2Pt1,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/FCC/Ga1Li2Pt1_ICSD_106713,0.360529041,0.9385964912280701,0.10888100511943952,0.570391572583992,0.042987974194990584,0.03818162528170352,0.16317081774958708,0.3753358576786322,0.43675151608094487,0.16979675480168485,0.16110799878352455
As12Co4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/BCC/As3Co1_ICSD_9188,0.6739558,0.8859649122807016,0.19346409526575548,0.5809900132651669,0.15653665198514852,0.15397160715524913,0.08963250147866422,0.24303085815480346,0.5396932656462485,0.23176223083529096,0.22591618666953256
Cr2O4,aflowlib.duke.edu:AFLOWDATA/ICSD_WEB/TET/Cr1O2_ICSD_155831,0.985346075,0.587719298245614,0.31904741980559725,0.6539387723343235,0.05022406488276325,0.04660587912284359,0.08243662804881258,0.1385595656925605,0.6389835210063756,0.4255676370757774,0.4145345952360809
